Gene,ExomiserScore_increasedBP,BrainPutamenbasalganglia_GTExTPM,KidneyMedulla_GTExTPM,HeartLeftVentricle_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,Liver_GTExTPM,WholeBlood_GTExTPM,Testis_GTExTPM,AdrenalGland_GTExTPM,Effect_HF_Median,gene_damage_index_score,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,H3k4me1_count
NMNAT1,0.501114693,2.43937,6.09978,5.02906,5.93614,10.711,3.09551,2.32129,5.8511,6.26316,-0.0155045817181863,34.67179,0.598731279,0.225291939,0.071740783,82.0
FBXO6,0.500099985,9.31555,8.72725,5.99353,42.3037,9.36263,11.5744,18.4934,26.6841,15.1959,0.029418014206468,438.70808,0.460647643,0.000485731,0.090634146,36.0
FBXO2,0.50015994,158.157,36.9012,1.61478,1.20579,0.84771,15.7398,1.9786,26.8756,27.6454,0.0076605826666109,2428.3402,0.676289141,0.273382986,0.12011967,27.0
FBXO44,0.500099617,68.1996,38.2625,8.30701,20.2403,18.4532,14.8048,8.70029,41.5084,28.2699,0.007591100213539,494.28537,0.621434689,3.6e-05,0.069730027,37.0
NPPB,0.540693175,2.32384,0.0,26.7743,0.120796,0.0,0.114646,0.0959771,0.583287,0.158882,0.0154204907258765,41.12591,0.181705475,0.00038006,0.07979089,163.52857142857144
MAD2L2,0.500626573,11.075,17.6409,6.7698,35.4842,34.8321,14.7713,19.6551,68.8396,11.6104,0.0343337898993399,12.78537,0.850708902,0.202505866,0.167938281,126.0
UBIAD1,0.500081013,3.59175,6.36553,3.63627,11.9848,12.0383,4.67403,2.77318,15.9066,7.93876,0.033192967355764,35.97671,0.527827442,0.568905634,0.133030709,43.0
MIIP,0.500089317,12.8344,16.9126,7.60985,41.0183,13.1867,11.1147,47.7729,47.1491,11.7547,-0.0130051074310512,1342.11428,0.146139458,1.96e-15,0.09145446722857141,14.0
MFN2,0.505613326,45.394,39.3089,173.372,57.4752,76.6298,39.3594,46.0569,59.3191,44.8288,0.0154697244036912,69.79508,0.704433322,0.999816094,0.103574882,92.0
C1orf167,0.0,0.00648647,0.0234875,0.00524368,0.0258809,0.0,0.0135381,0.0180511,40.194,0.00860484,0.0193414589471271,3250.9808267142853,0.146139458,0.155526802,0.06413240552857143,140.0
CLCN6,0.0,12.8217,12.951,7.28334,18.5344,14.7523,8.4081,3.17555,38.8683,17.9895,-0.0142079721774279,371.5394,0.575333595,0.163974191,0.0803927,171.0
TNFRSF8,0.500784201,1.67493,0.305292,0.341188,90.1291,0.0568735,0.0628318,4.84202,3.94346,0.144113,-0.0040461747358099,107.16607,0.54232949,0.845965387,0.081279092,170.0
PLOD1,0.5029724,23.2497,26.9165,34.6605,49.4467,314.94,48.2449,39.0073,21.5948,43.752,-0.0074093818001907,3458.35803,0.414402038,2.7e-07,0.091413925,164.0
MTOR,0.508640358,8.29794,11.1177,7.55295,17.3607,18.2491,7.47069,3.03492,35.5128,12.8676,0.0307425673345141,98.86161,0.800218821,1.0,0.376384972,246.0
DRAXIN,0.0,0.416411,0.1013,0.0228409,0.130974,0.0299388,0.0200692,0.409136,0.705202,0.0139552,0.0129803875782946,1036.5412,0.238498077,6.64e-10,0.05262641,64.0
ANGPTL7,0.0,0.139763,0.0491429,0.39485,0.0672701,0.0788712,0.0643325,0.058046,0.279142,1.97386,0.0327382085877733,419.9653,0.349588096,8.44e-09,0.051636578,12.0
MTHFR,0.509669043,4.04465,8.2701,8.5043,8.69039,7.67904,4.96152,5.16997,15.5602,9.64992,-0.0051472242596505,4524.99996,0.37917918,2.46e-07,0.070239928,175.0
NPPA,0.89609491,0.899414,0.552606,35.8109,2.29444,0.726573,1.3644,1.68926,13.3073,1.80967,0.0160701801774945,1308.42229,0.244530007,0.016931635,0.137657028,11.0
AGTRAP,0.803090395,6.97747,33.5299,7.6642,8.90674,46.6504,7.93055,163.805,26.6237,27.5768,-0.0003290541323733,12.51479,0.599986732,0.041663403,0.175270186,134.0
PTCHD2,0.4448032780714285,12.789531571428569,21.84012314285714,12.074344428571425,29.823939571428568,36.09087142857144,16.001312857142864,13.261842571428566,47.52851285714286,32.037,0.0010655575567278018,2778.15678,0.70013088,4.17e-05,0.13561024611428574,18.0
AADACL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650114,0.0,0.0146915487429897,843.85416,0.111908376,0.000156334,0.05262641,42.25714285714286
PRAMEF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334213,0.0,-0.0174346022607059,1257.7328350000003,0.25535503,0.691325858,0.06866043964285712,98.15714285714286
PRAMEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548622,0.0,0.0018283275900293,173.2434,0.25535503,0.098105164,0.06716923551428573,23.514285714285716
PRAMEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225733,0.0,-0.0048945141653097,451.59604,0.111908376,3.9e-06,0.06564879039999998,36.6
HNRNPCL1,0.500142458,0.0396515,0.186257,0.0259301,0.265659,0.185644,0.0453595,0.0664019,0.279593,0.079407,-0.0113666639621182,2213.53889,0.111908376,0.010723266,0.05262641,96.85714285714286
TNFRSF1B,0.887688063,6.01599,24.9762,11.5348,105.899,17.1404,21.396,474.277,4.99564,16.5116,-0.0296451059656036,1375.40435,0.668608248,0.778880984,0.15802688,210.0
DHRS3,0.500337919,20.7901,32.942,27.4217,3.09208,28.8599,158.947,9.85597,34.5198,20.4082,0.031479287026618,209.35526,0.72829324,0.661359704,0.093037554,162.0
PRAMEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791982,0.0,-0.0084256914632765,3268.27865,0.111908376,0.00056761,0.06153377988571428,44.05714285714286
C1orf158,0.0,0.0,0.00837518,0.0,0.0,0.0,0.0,0.0,28.6968,0.0,-0.0072186277330179,922.5228035714288,0.146139458,1.57e-08,0.06439695137142855,56.042857142857144
PRAMEF22,0.0,13.682278285714286,22.04991142857142,10.47050157142857,25.451636,33.97773242857142,12.133307285714285,11.96585642857143,39.46600128571429,27.731065714285712,-0.015836755876259084,448.4065369999998,0.25535503,0.617146896,0.06934363411428572,122.38571428571429
PRAMEF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12827,0.0,-0.0075962815516236,498.5063685714286,0.25535503,0.285437975,0.06749908111428572,6.042857142857143
PRAMEF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029655982135807,872.8170245714284,0.25535503,0.074609525,0.06381948174285716,31.514285714285716
AADACL4,0.0,0.0,0.369814,0.0,0.0,0.0501962,0.0,0.0,0.951843,0.0561189,-0.0105706732257167,51.31876,0.111908376,0.000547686,0.054433199,41.0
PRAMEF10,0.0,0.0,0.0,0.0,0.0,0.0,0.117031,0.0,0.0,0.0,-0.0753778550368728,4496.993496285715,0.430698156,0.875594719,0.09357745275714284,287.12857142857143
VPS13D,0.507757782,6.10933,8.44379,9.66576,6.53956,11.4914,4.13687,2.74527,12.4233,8.08798,-0.0062323810023128,2635.30524,0.563471615,0.999992132,0.07026272,397.0
PRAMEF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0592699060875055,2779.0630960000003,0.186891869,0.176862963,0.06200428791428577,99.88571428571429
PRAMEF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475341,0.0,-0.019715029254145998,1213.0245591428572,0.186891869,0.559641613,0.06578980722857142,98.81428571428572
PRDM2,0.501804548,9.13424,10.3345,6.03781,34.1732,16.3504,3.53968,7.17516,17.1234,10.4149,0.005753417307513,615.77007,0.654942453,0.995040619,0.065428908,131.0
TMEM51,0.0,4.417,40.9518,2.70204,4.51385,2.03154,2.04253,0.674957,5.03693,25.0527,0.0062552528292848,50.5712,0.552602291,0.870759443,0.052968602,773.0
PRAMEF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190161,0.0,-0.02827232881268121,1217.3106751428577,0.186891869,0.583094142,0.06408677234285716,98.25714285714285
PDPN,0.559340734,5.70789,1.74745,5.577,0.0846706,8.17574,0.134126,0.0370976,4.34739,2.42946,-0.002922342298772741,25.8691,0.123297259,0.000983708,0.521767897,244.18571428571428
CELA2B,0.0,0.0616817,0.140842,0.0285014,0.0906983,0.0595384,0.13801,0.0751667,1.27124,1.26494,-0.0230977101237428,111.85533,0.111908376,0.000617209,0.067828491,6.0
CTRC,0.50000614,0.0504449,0.217725,0.0694773,0.186449,0.143046,0.304343,0.685797,0.723654,0.346619,0.018959134401146,145.59143,0.170125708,5.22e-06,0.052631346,4.0
EFHD2,0.0,13.8191,25.2008,13.2577,113.814,69.3335,20.6548,416.924,227.549,84.6257,0.0101384319729243,97.27988,0.515755296,0.378995544,0.052968602,83.0
PRAMEF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651071,0.0,0.023640669374036288,1488.0320292857143,0.25535503,0.790929576,0.057356826914285744,119.64285714285714
PRAMEF13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024794,0.0,-0.025574908365126308,1577.2187411428574,0.186891869,0.529422081,0.06400371634285713,95.81428571428572
CELA2A,0.0,0.0965892,0.485649,0.0544384,0.390561,0.107782,0.459803,0.071829,1.38416,2.13416,0.0166407711481249,54.83822,0.139342904,1.98e-06,0.093022969,63.75714285714286
KAZN,0.0,9.477,15.6843,0.747566,0.541344,6.63953,1.57304,1.30208,4.59061,11.0496,0.0273524866210978,4119.16946,0.55968374,0.144589791,0.121022364,870.0
AGMAT,0.50012806,0.396007,9.28301,0.0759851,6.89452,1.5013,31.0363,0.743123,2.00146,1.44365,-0.0002772955586141,1591.54038,0.239198908,0.003672625,0.053355798,71.0
SPEN,0.50192563,8.30943,15.0826,6.73727,35.6647,21.7465,8.25575,7.53548,22.6114,13.2763,-0.0184206227046009,1380.73788,0.774626613,1.0,0.0922643,158.0
TMEM82,0.0,0.0,3.43665,0.0,0.0,0.0,35.9642,0.0,0.0350986,0.00536633,-0.0189647009291505,1263.85842,0.196595117,1.23e-05,0.052540639,30.0
SLC25A34,0.50001691,2.1453,4.68936,6.91225,0.712425,0.938062,2.88088,0.575721,6.00099,5.57905,-0.0105908294773787,133.34842,0.250911236,0.000948153,0.07929416621428573,10.0
FBLIM1,0.504021942,0.859778,21.8911,22.0615,0.147619,27.8675,3.07252,0.123284,18.5096,17.0595,-0.0124821716967962,197.45136,0.511493564,0.00078906,0.12124239,93.0
PLEKHM2,0.0,56.6891,36.1583,43.1037,55.4491,71.7093,14.8724,38.2335,93.8806,55.2278,-0.0081138282568768,2855.41812,0.414402038,0.005065575,0.052968602,139.0
CLCNKA,0.853179975,0.112007,293.026,0.196471,0.32817,0.0365795,0.0989349,0.0148278,10.7573,2.67652,-0.0040065153747024,1257.07472,0.139342904,2.75e-14,0.07981657,146.45714285714286
DNAJC16,0.500304072,3.23866,5.9911,2.64473,7.38552,9.04082,5.34174,1.42343,9.00553,5.69329,0.0001983282856898,72.69635,0.492040008,3.79e-05,0.054433199,136.0
RSG1,0.2144577341857143,4.29886,4.40356,1.91083,4.9206,5.59353,1.90822,0.850722,11.2942,7.33287,0.00022225083867946456,47.84625,0.167412758,1.08e-06,0.06353870565714287,22.0
ARHGEF19,0.500095834,0.901749,7.40682,1.27141,2.31069,8.49205,1.22872,1.73857,4.73676,18.779,0.0186156486058135,3323.95871,0.533326328,7.64e-09,0.05262641,74.0
FAM131C,0.500002416,5.18116,12.7561,2.34941,0.179769,0.265211,0.0706181,0.0,1.47974,5.90174,-0.0031023978434311,7166.58738,0.247034907,0.276924373,0.0732863574,52.0
EPHA2,0.502270173,2.26672,22.7137,8.27901,0.386457,11.6565,8.5898,0.0967222,4.1571,11.8903,-0.0215410209083747,391.87029,0.736296356,0.738294173,0.24706536,87.0
HSPB7,0.500029861,1.34696,49.8485,1825.31,0.871008,8.78094,1.08067,0.535466,41.7973,74.3155,-0.0058872961688879,531.27716,0.382602245,0.013149237,0.11637174,86.0
CLCNKB,0.853179975,0.0513087,165.379,0.916493,0.00901605,0.0342184,0.0206374,0.0,4.69082,1.56723,-0.002619428129935,1051.72265,0.111908376,7.81e-12,0.08138356,74.0
ZBTB17,0.50151361,11.7013,15.5663,7.68239,19.4229,17.5001,7.67296,16.9908,43.1559,17.8611,-0.0161862941184572,70.88543,0.824708164,0.998165365,0.078698809,82.0
DDI2,0.500012419,2.7847,7.69582,4.68492,19.4749,14.765,13.4598,1.92649,7.92445,9.58367,0.0137845537546074,34.10402,0.824708164,0.941088127,0.069919039,152.0
RSC1A1,0.500052178,15.710188999999998,28.76712285714287,26.26316957142858,60.35870114285717,58.28859285714285,24.466784857142844,14.963480428571428,51.95644142857143,49.26806857142859,-0.0079414500061496,1729.18109,0.146139458,1.46e-08,0.094207296,3.0
C1orf64,0.28307945489285713,2.5735,0.182289,0.178625,0.00876253,0.0,0.0,0.0,0.0205915,0.0,-0.0034214555088130406,1228.0081887142862,0.146139458,0.010559209,0.05902387112857145,29.0
CASP9,0.502229438,6.18855,11.2859,4.39141,5.59133,5.06358,4.27798,5.50825,27.4466,12.9917,0.0065584462972462,1917.48114,0.669261694,0.003193956,0.116835321,96.0
FBXO42,0.50117003,3.87082,5.89944,4.86305,11.1312,8.0527,3.47708,5.6842,11.1872,7.2628,-0.0206466834113417,1007.65744,0.672696948,0.975946027,0.12258820215714289,234.0
PADI1,0.0,0.161768,0.277364,0.00763435,0.0498372,0.152558,0.0623992,0.0111653,0.644831,0.0259958,0.0192370693833668,385.00713,0.207846448,5.27e-11,0.090515052,205.0
CROCC,0.500014972,6.90122,9.75772,3.51885,1.51953,10.2921,2.56565,3.13756,13.565,10.8733,-0.006096546229509,3783.54242,0.277835101,4.71e-20,0.154664143,74.0
ATP13A2,0.502285489,38.0735,16.3174,5.49668,20.9701,24.2463,3.9614,11.515,23.5494,23.4478,0.011426330859228,202.72703,0.563471615,0.001204951,0.303607072,42.0
ARHGEF10L,0.0,9.62255,37.037,16.7286,0.443398,12.2185,55.331,1.8431,8.21881,11.8119,-0.0197856272936356,746.76247,0.563471615,0.038306294,0.063464758,237.0
PADI2,0.500718607,42.1039,11.46,0.268712,2.12461,0.0674779,0.44086,87.3465,1.54966,0.257514,-0.0117570782786389,199.41631,0.431424886,0.000124031,0.138744281,100.0
PADI4,0.522631655,0.100769,0.294799,0.277826,0.265871,0.0,0.690405,196.026,0.301264,0.0927184,0.01757182994489,609.89444,0.340754777,1.3e-09,0.103586964,48.0
SDHB,0.919866211,45.3735,104.519,168.243,144.514,117.26,124.93,52.7293,91.0406,104.82,0.0159759987145824,150.23642,0.693781972,0.050102772,0.115249132,122.0
NECAP2,0.50601009,15.2717,34.3714,8.73394,85.9641,71.0154,15.2517,43.4849,67.2914,42.5412,0.0087416621995864,38.32294,0.196595117,6.87e-05,0.092928133,33.0
MFAP2,0.519104034,0.111404,3.96515,0.948924,0.0354584,37.2655,0.233615,0.0270125,11.9974,1.33822,0.006893846477345889,51.29213,0.62908268,0.000124328,0.070400111,32.0
SPATA21,0.500020792,0.0403278,0.0064517,0.0108363,0.104096,0.0104029,0.0608967,0.00937482,12.8209,0.0234626,-0.0043790741801042,1596.30935,0.111908376,3.58e-06,0.07501483430000004,94.0
RCC2,0.50022771,11.3985,30.5219,6.11044,124.236,61.3434,9.26391,14.5922,47.1662,23.0224,-0.0149725310148113,160.69226,0.799691498,0.787633127,0.179231568,35.0
SZRD1,0.0,17.4993,38.4448,25.1075,103.267,97.8926,20.4101,32.4857,30.977,49.1159,-0.0214770390646882,14.19698,0.329177499,0.719865991,0.08188757825714285,172.0
IGSF21,0.0,7.8429,0.996285,0.314912,0.0436718,0.0,0.202652,0.0678625,2.72039,3.51031,0.0048578469610678,624.00017,0.578774989,0.547298803,0.123512353,178.77142857142857
PADI3,0.0,0.0,0.0171838,0.0,0.0576746,0.0377323,0.0,0.0,0.653974,0.0,0.0246144258231472,1956.43372,0.207846448,4.69e-10,0.07728837,107.0
ACTL8,0.502295779,0.0,0.0,0.0,0.0345718,0.140855,0.0,0.0,16.5823,0.0,0.0031051739534142,141.20461,0.427720666,0.077144246,0.069416098,65.14285714285714
UBR4,0.0,7.73982,17.3642,9.96112,49.7712,36.5531,12.3043,10.8001,66.9087,24.3942,0.0074511702391694,2894.47418,0.625414073,1.0,0.176704869,228.0
KLHDC7A,0.0,0.0169177,19.4534,0.00423403,0.00262175,0.0,3.0819,0.0,0.442395,0.0,-0.0069967600434294,4901.74622,0.237914741,2.58e-10,0.053790354,84.24285714285715
CAPZB,0.512216067,55.2505,84.359,69.7245,259.524,243.878,37.8765,216.041,210.305,119.768,-0.0082025491138978,18.76827,0.687749088,0.592160351,0.150608247,742.0
AKR7A3,0.500007047,3.30159,17.4805,0.238924,0.552779,1.00824,71.5153,0.310382,4.42276,4.38956,-0.000443100077193,4825.65232,0.1311391,6.14e-10,0.070039916,63.0
TMCO4,0.0,2.68403,16.8103,2.79048,11.7618,8.51172,5.1438,3.93998,4.92134,16.1848,-0.0097725966488275,3556.83696,0.250911236,9.98e-13,0.051636578,356.0
NBL1,0.500030947,61.5873,41.5214,25.6538,2.60467,80.6854,1.80578,1.28534,48.2734,14.6076,-0.0024815765869184,0.71398,0.460647643,0.108864873,0.052968602,198.0
ALDH4A1,0.0,58.397,50.4136,16.4853,10.6606,12.121,268.216,3.40818,6.93626,20.4293,0.0195133566875013,1111.17701,0.636561334,0.000434044,0.053790354,137.0
EMC1,0.500011093,5.48229,6.87217,5.31605,17.6601,41.9129,4.63953,1.71273,13.8525,9.14239,-0.0042148776034926,1605.4443,0.332716376,6.04e-14,0.070439193,55.0
PAX7,0.500768042,0.114613,0.0,0.0,0.0,0.0,0.0,0.0,0.269487,0.0,-0.0233976014793448,76.81981,0.789073229,0.6298293,0.053790354,84.01428571428572
HTR6,0.503884477,2.06032,0.0236237,0.0,0.239293,0.0210399,0.0,0.0478756,0.38333,0.0142055,-0.0040853336229996,53.40321,0.434880495,0.001067254,0.092618157,6.0
AKR7L,0.0,1.18192,4.37608,0.10112,0.229936,0.472129,25.556,0.0821003,2.99169,0.785267,0.0078694746885063,538.6732911428571,0.139342904,0.004382442,0.07920806414285717,43.15714285714286
TAS1R2,0.501168183,0.0,0.00572448,0.0,0.0,0.0,0.0,0.0,0.0715636,0.0,-0.0055606854943689,922.96578,0.146139458,6.18e-13,0.106056452,53.357142857142854
PQLC2,0.0,7.74887,12.3897,4.56539,11.024,17.7102,13.2624,5.45261,30.6913,23.9476,-0.0005890239192667053,497.56252,0.300877631,0.000146809,0.07401462997142859,84.0
OTUD3,0.0,4.40586,7.14107,2.08367,8.9356,7.29774,2.12499,1.01437,26.9095,7.19211,0.0034041991335623,428.43399,0.28195098,2.63e-05,0.062026726,93.0
MINOS1,0.500032933,20.0234,31.2591,28.653,25.8082,29.5892,7.68988,5.05777,17.864,19.6929,0.0028451123274840853,1.11711,0.293772042,0.348880395,0.08415766818571431,33.0
IFFO2,0.500046575,4.60908,8.15641,1.84042,14.8626,8.3631,3.31463,2.03739,3.00433,9.27851,-0.0025799934329472,254.06335,0.274280727,0.382583916,0.053038083,381.0
AKR7A2,0.500099618,38.0757,62.5032,22.7783,67.1778,94.9883,40.046,15.4911,74.0928,89.2905,-0.0097705770098582,1410.0677,0.148215801,3.56e-06,0.081825255,50.0
MINOS1-NBL1,0.0,20.53367557142857,25.243219999999997,13.718521571428578,27.52268314285714,36.75689571428571,17.059089714285715,11.209497471428572,41.31603328571428,34.009375714285724,-0.0061675907320058706,19.17431,0.180262446,0.068107983,0.07439103782857147,229.0
RNF186,0.500065097,0.0,2.18986,0.0,0.0,0.0,0.316914,0.0,0.176054,0.0,-0.0186778604874565,662.35865,0.146139458,0.015478324,0.05262641,22.0
MRTO4,0.500839616,14.7609,16.9518,7.19171,57.3577,64.6861,12.7009,4.29,31.4426,21.6403,-0.0013353774414444,63.66233,0.782960892,0.86997792,0.070024741,101.0
NBPF3,0.0,0.760845,1.97129,0.649055,0.767129,10.5171,0.455606,0.444624,11.3689,3.09601,0.0083201494363957,1664.61558,0.139342904,1.98e-11,0.052631346,54.0
PINK1,0.505303375,38.9782,11.3679,36.4275,1.10942,24.6668,12.5629,26.8305,64.4156,61.6633,-0.0112707773817964,2907.56994,0.563732088,4.08e-07,0.515135028,74.0
DDOST,0.500671044,33.1057,77.044,61.2508,248.275,426.253,62.4454,68.8467,174.937,150.213,-0.0097554298476031,96.64121,0.735656083,0.134980574,0.177320474,35.0
EIF4G3,0.500971653,12.9183,15.3993,7.35291,31.3083,48.1557,6.95893,8.11056,88.791,21.5169,-0.0098129902848157,263.5748,0.782960892,0.999999907,0.065421206,530.0
CDA,0.500211768,2.31825,12.0967,3.67232,0.335511,25.1602,52.197,374.476,2.90202,4.4361,-0.0113289857101145,1411.79974,0.332483917,0.787227682,0.099269741,210.0
PLA2G5,0.504507361,7.3338,0.0276922,34.1116,0.0714765,0.268974,2.62665,0.0255687,17.5557,1.25573,-0.0109851160587554,25.27033,0.154552862,0.000190275,0.092527243,134.0
ECE1,0.957427108,15.769,36.8158,26.8066,10.7316,124.976,30.7815,62.9175,41.4507,139.869,0.0035736070532894,308.51135,0.72829324,0.999768646,0.226481221,315.0
CAMK2N1,0.0,173.333,88.9807,9.36405,0.358224,83.0242,34.056,0.756595,9.24225,49.2401,0.0027561981937171,1191.9062862857145,0.420877218,0.138563182,0.121213452,60.0
PLA2G2F,0.504432357,0.0,0.0308829,0.0118498,0.0183633,0.0,0.0,0.0,0.112041,0.0,-0.0062047132473387,54.35042,0.146139458,2.1e-06,0.082318777,17.0
MUL1,0.500176524,12.8364,27.7228,25.3608,26.2077,44.2485,17.4771,12.336,31.0856,28.2401,0.0173877455713231,104.01635,0.674636364,3.49e-06,0.121954683,163.0
SH2D5,0.0,15.5335,1.48861,0.0192998,0.725356,2.07997,0.0344038,0.0240422,13.921,0.22381,-0.0074043446283812,58.13047,0.372816563,0.002653616,0.082311013,63.0
KIF17,0.500106784,3.6483,2.0368,1.63536,0.0454029,0.529206,0.540149,0.0568659,66.0532,11.8704,-0.0058752253858158,1656.47509,0.329388738,3.34e-13,0.249106812,298.0
PLA2G2A,0.512866857,0.223297,0.266552,30.0727,0.393698,0.591784,202.084,0.607723,6.74633,4.97384,0.0179666927596169,36.92717,0.212344229,0.398124558,0.156729452,119.44285714285714
PLA2G2D,0.500048561,0.0,0.0,0.0,0.114395,0.0,0.021624,0.0373807,0.0859026,0.0,-0.0101624633516756,199.72449,0.123297259,0.000177683,0.053355798,51.0
PLA2G2C,0.504480533,0.0165466,0.0189075,0.0,0.0,0.0,0.0251474,0.0434629,0.768716,0.0275257,0.0033344345888722,2653.24615,0.123297259,0.000569563,0.053790354,64.0
PLA2G2E,0.504417446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137441,0.0,0.0009342522288916,304.59362,0.170125708,0.000343166,0.052968602,26.0
UBXN10,0.0,0.785067,2.54644,0.472043,0.0267144,0.020132,1.97299,0.247745,28.2543,1.69095,-0.0050185719924794,33.30023,0.152543604,0.000293935,0.070108036,3.0
HP1BP3,0.0,30.4416,39.4518,21.2737,87.1685,99.9185,25.0025,16.6079,64.8764,57.8942,-0.0042495307358607,60.34656,0.672696948,0.991643468,0.089839091,85.0
RAP1GAP,0.502347098,138.945,158.21,1.59265,0.604267,0.313064,16.4495,1.81099,7.75961,66.6542,-0.0057796338422004,2918.53299,0.774248421,0.974156915,0.079799168,222.0
EPHA8,0.500079629,0.44032,0.0105634,0.00924861,0.011906,0.0,0.00530822,0.0,4.49483,0.106819,-0.0172677353575388,1372.14313,0.650952637,1.14e-08,0.120882858,202.71428571428572
C1QB,0.504433603,18.8652,28.8292,16.76,0.747801,0.230842,16.3826,23.1523,10.7895,191.261,0.0060814703158679,22.63593,0.208481908,0.085881049,0.090491849,109.24285714285715
ZBTB40,0.500005276,3.8704,8.17203,5.17918,16.5706,13.9143,4.50829,4.33952,17.5041,24.0118,-0.0049723416265578,474.46994,0.414402038,1.21e-05,0.052968602,68.0
C1QC,0.504067028,16.559,23.759,15.8996,0.715823,0.166553,12.4655,13.6689,10.7696,174.491,0.0228011333956575,26.35597,0.200602785,0.017381903,0.087895596,147.4857142857143
LUZP1,0.0,5.02865,8.46607,5.79251,10.8722,25.5817,1.80774,0.993228,21.6514,12.076,0.0134934066199186,889.12538,0.38356629,0.287846256,0.081076324,392.0
CELA3A,0.500207531,0.0444309,2.11912,0.328557,1.96138,0.60409,2.62699,0.0609752,3.36952,3.10942,0.003194723767826,985.05923,0.111908376,9.82e-08,0.051636578,24.0
EPHB2,0.500766631,1.18625,2.66044,0.12643,0.0835368,2.64713,0.0795506,0.186912,2.12224,0.753715,0.0064042092342177,184.17467,0.782960892,0.999948635,0.252581178,551.0
LDLRAD2,0.0,0.0976345,1.1669,1.07176,0.494745,1.24888,0.262484,0.0927935,2.04727,1.95086,0.0231792729474052,46.83902,0.207913831,0.000195123,0.05262641,83.0
ALPL,0.470043672,9.37342,12.3686,9.43951,0.197842,3.60129,52.2395,597.63,10.6297,79.395,0.0127432949949029,1799.01779,0.622939706,0.001106496,0.137619732,203.0
CDC42,0.0,36.018,71.4268,37.1171,227.04,178.045,35.3026,154.418,58.6108,83.151,-0.0030849668454632,13.98795,0.782960892,0.656574472,0.705774628,347.0
C1QA,0.504809689,14.9028,29.6168,16.5629,0.831743,0.203393,16.8858,25.8923,9.96088,146.44,-0.0063440811950866,8.46561,0.237914741,0.049789979,0.079003055,179.02857142857144
WNT4,0.503454541,0.386684,0.852868,0.0500068,0.335541,0.0643463,0.401334,0.228349,1.17215,6.13065,-0.0145290371487142,31.50237,0.719017506,0.153837856,0.179453481,192.0
CELA3B,0.50007238,0.0284147,0.376292,0.0843185,0.585282,0.203011,0.802003,0.0292984,3.75559,0.947417,-0.0045654056229317,690.96911,0.148215801,2.12e-10,0.052968602,209.0
USP48,0.0,9.83317,10.0451,7.45977,68.8165,32.0952,8.73148,9.11469,20.1823,35.5373,-0.0218796227587019,115.55589,0.72829324,0.999997429,0.079320378,675.0
HTR1D,0.501551236,3.6457,0.0534522,0.0195704,0.0314624,0.0197303,0.0,0.0,0.648295,0.0175076,-0.0251231425618099,120.59949,0.494588822,0.813006425,0.080161549,110.0
HSPG2,0.615881762,1.14944,20.2892,36.9268,2.28466,142.64,3.46128,0.248982,12.0692,46.3104,0.011147633602064,6624.11904,0.594703972,6.95e-06,0.226473879,412.0
KDM1A,0.0,17.9605,34.5629,16.659,96.3996,77.5607,15.4088,9.35315,194.016,44.8151,0.0150412735025278,22.58422,0.745582581,0.991027965,0.13511419,93.0
MDS2,0.0,0.0907313,0.276583,0.00875534,0.452416,0.0,0.0339932,0.328155,0.493323,0.0374725,-0.0166325572818588,3048.37206,0.179693475,0.042965573,0.053038083,101.0
HNRNPR,0.500276328,15.1947,23.1493,9.71008,66.0626,50.8893,9.20172,6.99729,28.4624,26.6339,0.0117803289637271,21.63195,0.782960892,0.999079074,0.173712788,58.0
RPL11,0.501261861,171.565,499.511,202.82,1495.0,1192.85,242.059,150.158,270.419,434.983,-0.0158377577896703,5.48246,0.756383896,0.725843321,0.176645996,64.0
ZNF436,0.0,6.4492,4.92371,4.62717,5.19378,11.4852,2.32968,0.982399,18.646,17.7545,0.0099701326373094,69.2159,0.532612622,0.304488387,0.078972848,21.0
IL22RA1,0.502205635,0.0406511,0.587813,0.151185,0.0450655,0.279305,4.72606,0.0255481,1.21641,0.611252,-0.014985727209232,5253.66497,0.313246071,0.064400851,0.069108334,29.0
