Gene,label,HIPred_haploinsufficiency,Effect_DBP_Median,Effect_PP_Median,Effect_SBP_Median,ExomiserScore_DecreasedBP_MultiHPOTerms,ExomiserScore_IncreasedBP_MultiHPOTerms,SDI_essentiality,SDI_Drug_Probability,humancellsensitivity,humancellspecificity,mousecellsensitivity,mousecellspecificity,panglao_ubiquitousness_index,gene_damage_index_score,GDI_Phred,huge_htn_bioindex,pLI_exac,RVIS_genic_intolerance,AdiposeSubcutaneous_GTExTPM,AdiposeVisceralOmentum_GTExTPM,AdrenalGland_GTExTPM,ArteryAorta_GTExTPM,ArteryCoronary_GTExTPM,ArteryTibial_GTExTPM,Bladder_GTExTPM,BrainAmygdala_GTExTPM,BrainAnteriorcingulatecortexBA24_GTExTPM,BrainCaudatebasalganglia_GTExTPM,BrainCerebellarHemisphere_GTExTPM,BrainCerebellum_GTExTPM,BrainCortex_GTExTPM,BrainFrontalCortexBA9_GTExTPM,BrainHippocampus_GTExTPM,BrainHypothalamus_GTExTPM,BrainNucleusaccumbensbasalganglia_GTExTPM,BrainPutamenbasalganglia_GTExTPM,BrainSpinalcordcervicalc1_GTExTPM,BrainSubstantianigra_GTExTPM,BreastMammaryTissue_GTExTPM,CellsCulturedfibroblasts_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CervixEctocervix_GTExTPM,CervixEndocervix_GTExTPM,ColonSigmoid_GTExTPM,ColonTransverse_GTExTPM,EsophagusGastroesophagealJunction_GTExTPM,EsophagusMucosa_GTExTPM,EsophagusMuscularis_GTExTPM,FallopianTube_GTExTPM,HeartAtrialAppendage_GTExTPM,HeartLeftVentricle_GTExTPM,KidneyCortex_GTExTPM,KidneyMedulla_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,MinorSalivaryGland_GTExTPM,MuscleSkeletal_GTExTPM,NerveTibial_GTExTPM,Ovary_GTExTPM,Pancreas_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,SkinNotSunExposedSuprapubic_GTExTPM,SkinSunExposedLowerleg_GTExTPM,SmallIntestineTerminalIleum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,WholeBlood_GTExTPM
ESR2,probable,0.563732088,-0.00455,-0.0002,-0.0068,0.726779776,0.529754522,3.75022482,0.089629696,,,,,,97.48684,2.13375,,5.15e-08,-0.95,0.832062,0.606928,3.55883,0.242949,0.238526,0.144813,0.536671,0.0567596,0.068416,0.0665355,0.606637,0.661089,0.0976095,0.0866674,0.0583558,0.138726,0.0949555,0.0501066,0.105048,0.074132,0.734617,0.0343007,2.26057,0.616851,1.39655,0.158822,0.381957,0.249069,0.508706,0.225789,1.05855,0.143628,0.195191,0.557976,1.08199,0.161012,0.624048,0.607908,0.384489,0.527024,4.62962,0.29702,0.787582,1.08496,0.628357,0.521217,0.678549,1.2617,0.289972,3.85063,0.68143,1.07642,0.52693,0.262009
KCNK10,probable,0.646386564,0.00015,-0.00085,-0.0027,0.0,0.0,1.74820254,0.0682285,,,,,,644.73304,5.10072,,0.007579692,-0.38,0.00744614,0.00840843,0.0272705,0.00927852,0.0144426,0.0102333,0.0324723,2.40929,1.65265,1.4164,7.76294,7.31932,2.56216,2.81004,2.54755,2.22938,1.04904,2.16987,2.12447,1.77965,0.0106252,0.0,0.0228955,0.0217523,0.0080595,0.187308,0.506222,0.0213945,1.05053,0.0266675,0.00656611,0.00701893,0.00957653,0.312719,0.168321,0.00713295,0.0151738,0.0211001,0.0,0.128,0.026363,0.50127,0.669683,0.0311901,0.0486248,0.0582504,0.328073,0.0228774,0.206945,1.09841,0.0393554,0.00768269,0.120883,0.00706485
GABRB3,probable,0.80798018,-0.0009,0.0005,0.0001,0.513815992,0.500009387,8.94897019,0.177961972,0.125,0.00408291,0.2,0.0303692,0.025,2410.54465,9.11838,1.152023767,0.99707396,-0.49,0.160772,0.258448,0.408823,0.216384,0.311886,0.26702,0.520602,6.31021,10.9678,10.0988,16.5156,12.1661,13.6862,21.4706,7.40482,7.73863,15.1294,6.86965,1.29129,2.09992,0.267034,0.318395,0.00941936,0.776525,1.22454,0.781064,0.43243,0.778944,0.277393,0.915382,0.926308,2.27989,0.178369,0.816,1.05411,0.147216,0.402071,0.224681,0.0426017,0.888968,0.903353,0.70489,13.8341,0.797651,0.36268,0.299413,0.325188,0.249645,1.37097,2.24269,2.8852,0.716597,0.449393,0.0052848
GABRG3,probable,0.80871886,-0.0003,-0.0023,-0.0031,0.500737571,0.50000262,9.89882218,0.203157961,,,,,,47.84861,1.34351,1.0,0.993679844,-0.09,0.0,0.0,0.00416581,0.0,0.0,0.0,0.00904784,0.45199,1.06157,0.669877,0.423324,0.880198,1.51731,2.0349,0.465129,2.47835,1.25814,0.465309,0.0732447,0.146391,0.0216341,0.0,0.0,0.0698384,0.0229118,0.00719635,0.00674518,0.00435184,0.006737,0.0,0.0226041,0.0,0.0,0.00590678,0.0746319,0.00375467,0.0,0.12824,0.0,0.0129831,0.00153771,0.0,1.76352,0.591227,0.0536173,0.100961,0.0166984,0.254591,0.0,1.8874,0.0363904,0.00436881,0.0589306,0.0
NDUFAF1,probable,0.240975097,0.0816,-0.0009499999999999,0.0827499999999999,0.527577244,0.500004996,3.67077427,0.088881579,,,,,,1855.29644,7.94118,3.0,0.00389629,0.58,17.8066,16.4102,37.6666,16.8471,18.3154,17.5463,18.1951,15.4354,18.5015,16.2909,22.5684,19.4356,19.9787,25.3224,13.8754,18.8195,17.8964,14.3683,21.5288,16.7125,18.0167,34.5245,28.3239,21.0262,19.77,18.4898,13.6568,17.1306,16.711,18.7921,19.1309,17.4636,22.7639,13.5875,18.7641,16.8776,15.448,15.5001,33.8049,21.9031,20.1981,6.5747,19.012,15.8618,13.5049,14.0425,14.1607,17.8901,14.4558,40.4543,19.9544,19.09,17.6598,9.33317
MGAM,probable,0.431424886,-0.0012,0.00275,0.0002,0.503218357,0.500079212,5.89394723,0.121631664,,,,,,6504.31939,16.91441,1.0,1.55e-23,2.36,0.224241,0.547643,0.0637054,1.17421,0.303689,0.922298,0.130788,0.131978,0.116298,0.12462,0.0574602,0.0815561,0.129613,0.121781,0.0968009,0.147207,0.113068,0.100002,0.171238,0.130185,0.24497,0.294892,0.0150479,0.110491,0.255119,0.106411,0.21565,0.0874176,0.0651042,0.0920405,0.830904,0.148796,0.112877,2.63807,0.534414,0.243044,3.68403,0.122018,0.0585028,0.264352,0.228612,0.0775033,0.203455,0.158319,0.0514943,0.0590374,24.2951,14.9145,0.227777,1.83839,0.238619,0.259619,0.180912,43.1291
CYP19A1,probable,0.322202206,0.0188,0.0044,0.025,0.797587169,0.522210057,2.874306,0.080195092,0.0,0.00219436,0.0,0.0,0.0,1191.76708,6.54736,,0.00055961,-0.56,2.18075,0.349742,0.353801,0.281739,0.719421,0.391752,0.465218,0.0397181,0.0155428,0.017044,0.00663336,0.00895399,0.0105222,0.0123736,0.0260412,0.168257,0.0433728,0.0155482,0.228244,0.0603602,0.337791,7.60643,0.0665872,0.280412,0.336264,0.0939986,0.0722079,0.152811,0.0699947,0.190304,0.207228,0.275111,0.060147,0.024358,0.0273807,0.00627946,0.227036,0.238126,0.0479666,3.42397,0.754444,0.0666574,0.0194052,0.150529,0.25543,0.465629,0.0769559,0.305508,0.0422903,2.67041,1.00359,0.0420023,0.267468,0.156842
CA12,probable,0.196595117,0.00625,0.0084,0.00785,0.0,0.0,1.98266541,0.070285088,,,,,,40.85482,1.19656,,9.91e-09,-0.62,7.395,3.77151,0.158418,17.5593,2.48393,2.25571,16.0235,2.71918,1.36523,30.9793,2.36963,4.53392,1.1136,1.04705,1.0166,2.9776,26.3937,25.2907,0.31257,2.82101,17.2554,63.9688,0.116712,75.6923,47.0125,1.64365,60.7183,5.66178,90.3666,4.20325,38.0486,0.739529,0.0893567,158.671,105.491,0.140044,2.65949,31.4087,0.11126,0.893996,0.43427,24.7144,7.1247,6.1698,156.61,123.411,9.36087,0.693754,6.4918,1.17056,2.3714,17.2162,75.7523,0.221276
CHRNA3,probable,0.390099078,0.0049,0.0024999999999999,0.00745,0.807572853,0.500274737,11.85324786,0.257892317,0.0,0.000313283,1.0,0.00442932,0.004,115.42015,2.3362,,0.007061638,-1.11,0.0419172,0.0503003,0.38753,0.0713171,0.0919307,0.0175895,0.297306,0.167493,0.0892673,1.30223,4.05893,7.34474,0.05203,0.0645834,0.0450862,0.475156,0.817104,0.709806,0.224993,0.120382,0.100959,0.0464428,0.284571,0.410029,0.881421,10.4775,4.29168,1.36785,0.130565,1.57418,0.0795115,0.154536,0.0670321,0.0200801,0.110417,0.00571161,0.0891626,0.0791265,0.0946701,0.0660353,0.0876784,0.105919,1.58278,0.291867,0.452462,0.796108,2.69222,0.139479,0.228226,2.15908,0.320482,0.352544,0.184495,0.00586167
CHRNB4,probable,0.282110006,0.0208,-0.00195,0.0129,0.518387722,0.500247207,9.89112507,0.203626675,0.0,0.000626566,0.0,0.000898703,0.001,550.72501,4.7721,,0.018626609,0.73,0.0197735,0.0343574,0.303716,0.01097,0.0154132,0.0,0.0464105,0.044828,0.0233354,0.0992147,0.0173462,0.0496746,0.0129049,0.0146602,0.0196715,0.0412457,0.0669451,0.0505334,0.0,0.0123467,0.0331588,0.0,0.00853215,0.102898,0.290762,1.11796,0.420166,0.14962,0.501678,0.193261,0.0219351,0.00918027,0.0,0.104761,0.086073,0.00688639,0.0125871,0.0189273,0.0,0.0,0.0336406,0.0156085,0.405228,0.0280512,0.0641713,0.0659601,0.231994,0.163756,0.048301,11.1055,0.0911269,0.0727031,0.127254,0.0
PDE8A,probable,0.650558949,-0.00115,0.003,0.00385,0.0,0.0,1.99992492,0.071959201,0.0,0.00379267,0.0909091,0.0181071,0.015,317.57217,3.78359,1013.231175,0.713477057,-0.2,38.8348,32.0272,34.6952,24.2623,25.4452,29.7053,30.8315,17.389,9.24135,16.8681,4.33148,6.53366,13.446,11.8428,21.8029,15.3775,12.572,20.4414,39.099,24.657,28.6848,24.4503,28.6723,36.3623,39.8149,26.2747,36.1367,28.5155,10.8596,25.1609,30.8388,12.51,8.45232,19.7374,22.986,20.1172,34.2209,13.1443,7.12677,46.5092,35.4787,11.9625,24.7527,27.1009,16.8796,18.8042,30.4352,21.302,21.63,30.097,27.0485,30.64,24.0836,2.68188
GRIN2A,probable,0.843373597,-0.0003,-0.002,-0.0041,0.501739645,0.500525762,12.71445217,0.282267688,,,,,,119.73741,2.38246,,0.998044808,-1.46,0.104119,0.232033,0.0244027,0.363931,0.143558,0.136003,0.109553,3.48098,7.19063,2.65465,14.8259,12.7147,11.2877,16.9594,4.77785,1.42667,2.15415,2.56965,0.984664,0.825973,0.136827,0.0095719,0.0567163,0.411768,0.197375,0.170938,0.204389,1.39729,0.117538,0.550762,0.398573,0.918651,0.2898,0.141293,0.20105,0.0152228,0.0680756,0.0523348,0.0223246,0.142228,0.109431,0.0435879,0.116383,0.149005,0.286557,0.183944,0.247893,0.00721744,0.295021,1.43504,0.332295,0.455463,0.438046,0.00301837
NDUFB10,probable,0.239817828,0.0079,-0.00205,0.0131,0.500383337,0.500013105,1.59096526,0.06607077,,,,,,20.73017,0.70328,3.0,0.046629914,-0.47,157.492,140.016,127.586,190.656,184.983,205.014,166.176,110.461,135.502,138.079,177.814,159.44,136.39,162.045,111.911,105.924,143.122,122.782,117.224,118.053,143.257,194.183,138.357,167.559,158.228,250.905,194.073,211.319,124.586,212.347,171.178,274.076,333.586,126.666,166.033,94.6416,127.655,136.802,429.817,158.045,124.921,69.1794,112.025,152.301,129.489,138.877,146.88,126.654,155.882,166.737,155.838,180.635,138.572,68.0722
NDUFAB1,probable,0.550109684,0.0032,-0.0198,-0.0038,0.500488883,0.500078764,6.22677056,0.127027129,,,,,,9.57874,0.35281,,0.755255332,-0.21,49.669,53.5214,65.8298,61.6965,63.1911,62.0323,52.1934,43.4968,59.7743,48.1933,75.6132,65.7501,60.5432,80.2107,40.9981,58.5803,57.0877,39.1326,40.1868,44.9769,51.5541,59.5629,104.033,53.5617,54.7937,72.8584,67.2798,59.2496,53.8709,62.1854,59.9988,164.484,158.701,45.6592,63.4478,43.7203,48.1314,42.4196,106.533,52.8944,43.9992,21.5092,69.4162,48.1478,44.0956,41.9962,51.645,46.3289,52.8786,56.9655,55.9435,54.5549,52.24,9.29395
VKORC1,probable,0.139342904,-0.0016,-0.0091,0.0374,0.500456604,0.500036397,2.87518539,0.079359216,,,,,,5.70432,0.21368,45.0,0.081803076,0.19,123.587,117.931,112.419,269.241,211.483,182.945,136.866,27.7027,29.8883,34.6227,56.7881,57.5931,34.3859,36.0397,29.4431,40.4797,34.4132,32.5583,54.9631,35.3476,116.403,306.698,97.3414,190.45,182.575,127.863,76.163,133.503,52.488,116.988,148.864,61.4984,32.5123,85.5263,96.1636,244.214,117.591,105.573,17.7855,162.948,178.467,73.1333,171.048,110.68,92.6315,95.4913,91.8455,75.8487,78.5051,97.4639,127.629,186.877,128.966,41.865
SLC6A2,probable,0.756070495,-0.0014,-0.0075,-0.0039,0.502034344,0.500121811,6.84255674,0.137548853,0.0,0.00156642,0.0,0.0,0.002,192.60631,3.00986,22.34389313,0.2771183,-0.44,0.724661,0.374857,0.260956,0.01959,0.0648427,0.0248572,0.161762,0.022055,0.0255332,0.00773783,0.0,0.0,0.0179148,0.0124149,0.00916366,0.00561169,0.00460113,0.00412407,0.0155809,0.00626635,0.722041,0.00813318,0.0,0.294578,0.365554,0.075657,0.0592941,0.585598,0.0789777,0.453225,0.230239,0.0,0.0,0.0915954,0.0868139,0.0514698,0.0113501,0.163117,0.00930065,0.199883,0.082822,0.0117467,0.0,0.164312,1.53683,0.912489,0.103199,0.0,0.0252482,6.57083,0.0113947,0.469269,0.214689,0.0
SLC12A3,probable,0.250911236,0.0055,0.002,-0.0007,0.96018788,0.577262555,5.86355569,0.119781483,0.0,0.0,0.0,0.0,0.001,1196.53825,6.56344,45.0,5.54e-18,-1.62,0.013219,0.0136772,0.00967003,0.0139387,0.0155567,0.00977044,0.0360912,0.0152699,0.0172419,0.0511158,0.0181929,0.0395453,0.029152,0.0230055,0.0404229,0.0886647,0.0463826,0.038981,0.0428508,0.0746105,0.0244993,0.0,0.348518,0.0176662,0.017855,0.0150582,0.0358248,0.00576042,0.033439,0.00302539,0.0446556,0.00382376,0.0,67.6717,24.9413,0.010241,0.0531075,0.0500743,0.0057934,0.0218379,0.0405077,0.0920299,0.0455474,0.106227,0.017714,0.0151289,0.176785,0.749872,0.113505,0.165843,0.0386223,0.0132936,0.0263931,0.031119
TUBB3,probable,0.626313508,0.00115,-0.0339499999999999,-0.0006,0.500050723,0.500008159,7.90547743,0.156063725,0.0,0.0,0.0,0.0,0.196,8.39665,0.30705,3.0,0.960789307,-0.76,1.2733,2.40294,8.74397,2.33554,2.96746,0.687896,1.2378,45.8565,79.0707,36.7278,101.154,100.97,102.004,123.067,45.4576,143.845,45.946,32.3642,24.0836,61.396,1.00781,48.0179,0.658431,1.15398,3.52344,12.7137,5.99563,4.25534,1.28741,5.12208,1.10894,1.62812,0.761237,1.4706,2.96456,0.135267,1.76364,2.13217,0.172558,3.16161,1.95603,0.562775,38.0586,1.67659,2.99037,3.37821,3.47352,0.660208,2.16994,45.8705,1.87974,1.25718,1.17961,0.150437
ADORA2B,probable,0.517467737,0.0034,0.0143,0.0185,0.735949176,0.532250116,2.80622297,0.078592804,0.0,0.00438596,0.133333,0.00398202,0.004,449.84282,4.40801,,2.01e-05,0.64,1.11226,1.00374,1.84249,0.623332,0.995289,0.710198,3.99359,5.56582,10.6521,6.61499,3.47184,5.5711,9.92904,8.87666,4.33891,2.95865,8.19947,5.44684,1.17597,1.79627,1.40493,11.6443,0.36612,1.41451,1.60414,3.38895,9.01328,1.07144,13.801,0.984737,2.16182,0.779074,0.985767,0.320968,0.90575,0.261175,4.00672,1.90996,0.348083,1.59723,1.32826,0.83384,3.84967,2.79214,15.5635,12.87,2.44993,0.970129,0.71342,3.06145,0.779802,1.43008,11.9203,1.0522
SLC6A4,probable,0.761866033,0.0035,0.0023,0.0074,0.504553919,0.503581992,7.89299926,0.156509966,0.0,0.00125628,0.0,0.0,0.002,115.61782,2.33887,,0.854880095,-0.6,0.277224,0.232693,0.0889003,0.568507,0.232642,0.114035,0.151251,0.063934,0.0805879,0.0792905,0.445208,0.379383,0.114421,0.130857,0.0875909,0.109,0.106888,0.0746478,0.128064,0.0889619,0.282468,0.0461832,1.77677,0.181959,0.153623,0.161858,0.203044,0.228475,1.64547,0.212283,0.306704,0.379592,0.0460676,0.205211,0.194622,0.0419469,35.7413,0.163188,0.0637374,0.732065,0.124302,0.186871,0.172285,0.168902,0.526285,0.679966,4.21864,0.248634,0.0853021,0.688546,0.304794,0.162154,0.374734,0.130236
CA4,probable,0.209607884,0.0173499999999999,0.0031,0.0361,0.500397364,0.500312556,14.68512256,0.344252042,0.0,0.0147243,0.0,0.0,0.002,99.7081,2.16362,1.0,0.01080885,0.22,33.9954,54.1256,0.452809,1.33189,4.01432,1.19955,4.37707,4.32978,7.1914,4.41868,110.334,103.165,14.9226,13.0746,5.32854,3.83506,2.46782,5.21454,3.4822,4.91131,47.5008,0.045292,0.434169,4.46825,2.92137,2.62487,27.7356,4.36951,0.501134,4.50952,3.97963,4.11238,9.74304,18.3867,16.3461,0.16907,70.9985,2.80837,2.99493,2.07563,3.54899,8.43426,12.5266,5.61403,1.79077,1.86761,4.56867,10.8483,5.08272,1.0863,68.6987,5.89912,4.77112,36.1839
CHRNB1,probable,0.322640508,-0.0072,0.0003,-0.0771,0.514229726,0.500019465,5.94431135,0.120892867,,,,,,1354.17252,6.90787,3.0,4.34e-06,-0.4,6.03052,5.37737,29.2805,6.37341,7.1635,5.03095,4.79298,7.15697,7.31629,6.91076,5.5251,5.6012,6.99267,7.6216,6.43015,6.52626,6.72513,6.28496,8.94195,6.71634,6.26164,3.92235,9.51713,7.51081,8.11694,5.14124,4.88052,5.65843,5.76331,5.65676,5.76212,6.3905,4.14626,5.81994,8.1087,7.79498,5.32942,6.39647,92.0056,7.36127,5.39242,7.17157,7.20542,4.85906,6.57986,7.30907,4.55257,7.38551,3.34782,4.33191,17.0914,7.47567,7.47897,2.01193
NDUFV2,probable,0.287445456,-0.0061,0.0022,0.0023,0.500372421,0.500011668,4.8393616,0.104239245,,,,,,352.83558,3.9784,,0.007630223,0.13,62.0596,55.8369,85.9969,61.2863,61.4121,67.5039,62.0439,35.819,45.5767,40.9504,67.7365,58.2985,48.2253,62.1808,35.8964,50.6598,45.7363,36.0296,50.9102,42.1831,60.6039,80.28,138.145,50.7556,50.6893,76.002,62.6515,78.2292,72.4749,85.5441,50.5888,79.8588,111.358,57.2651,82.218,99.0883,65.189,50.962,143.358,63.1643,40.762,26.0855,48.7008,59.5369,55.3633,55.707,55.5997,52.3538,60.6905,67.9897,57.8551,53.0103,53.6322,20.4194
PDE4A,probable,0.710803688,-0.0032,0.0097,-0.003,0.0,0.0,5.8935109,0.121624721,0.0,0.00125313,0.5,0.0149791,0.013,973.10156,6.03083,,0.976417636,-1.11,20.8072,15.1527,6.29746,21.5216,14.0571,10.4137,14.0393,9.62953,21.3067,9.97254,29.7477,29.5852,27.5143,29.4788,10.9012,12.1283,15.7562,8.26109,3.91662,5.8571,14.3351,16.4294,15.5605,19.6529,26.0055,16.1718,10.6823,11.7792,3.44031,11.2206,14.2888,5.5654,5.92391,3.93033,7.33943,1.23723,21.8321,13.1753,12.1911,9.56538,1.69802,6.66313,5.87592,13.5596,5.78095,7.5594,9.07755,11.6078,13.6957,32.6212,20.4129,15.8242,12.7382,5.28874
KEAP1,probable,0.764716923,0.0044,0.0223,0.0061,0.509030267,0.507082169,7.73411965,0.152685426,,,,,,28.06422,0.90037,1.0,0.251629058,-1.13,38.1644,31.9132,37.5018,42.3349,38.0601,37.8256,51.9146,19.7146,23.4531,22.871,44.0193,40.6983,29.0657,30.1249,20.7358,26.9932,23.717,21.3843,39.7786,25.7292,36.2117,52.9517,36.7936,48.5047,54.427,42.7324,31.8262,41.2959,50.7641,41.9005,43.4659,21.4315,22.615,16.4678,18.5452,21.2222,35.7935,36.6639,88.3333,42.4149,36.3528,12.6808,34.9408,44.006,41.7167,44.6705,28.5421,34.0948,26.4446,31.1007,49.6352,48.3267,47.3639,11.5759
BRD4,probable,0.831385493,-0.01515,0.0113,-0.0351,0.500060242,0.500004569,3.68167621,0.088841418,,,,,,185.92351,2.96128,,0.999993446,-1.48,27.5783,23.7883,19.6762,34.5093,31.2558,38.8715,28.6239,7.66319,10.1759,8.49557,26.6084,29.6642,15.1542,13.2594,7.90806,9.53063,9.43148,7.0751,9.5732,7.05575,28.099,22.2823,28.2132,37.5016,38.5105,28.1932,19.5114,25.3999,24.0635,24.2707,32.7676,13.0093,10.2277,12.3956,18.73,12.73,34.4321,22.0835,24.9878,34.4775,38.437,10.3191,24.5031,29.8259,34.9815,36.0931,23.831,30.851,16.4407,34.6925,32.6889,39.4015,32.9774,19.5028
PDE4C,probable,0.522324622,-0.0057,-0.0104,-0.00645,0.50260452,0.500070756,2.99349477,0.080689965,,,,,,2015.82594,8.26686,,4.89e-05,0.42,1.05386,1.03941,0.310148,0.546122,3.92067,5.12122,1.30677,0.907336,1.86066,1.09414,0.288937,0.426233,4.08506,2.97762,0.829204,1.12775,0.954268,1.13199,0.358716,0.800697,0.60009,0.188661,0.683587,3.34042,3.56381,4.34035,5.74947,1.86538,1.60614,1.2914,4.82819,1.16817,1.09208,1.25481,3.88782,0.447421,3.76203,0.319927,1.16371,1.43122,1.79812,0.314503,3.30197,2.13445,0.249006,0.314415,2.44966,2.29922,4.05581,3.79138,1.53281,3.43093,1.5335,0.0281276
GRIK5,probable,0.670620084,-0.001,-0.0003,-0.0004,0.506115038,0.509133101,11.83277612,0.257681701,,,,,,136.49056,2.53978,1.357630067,0.917779688,-1.13,1.34836,2.29471,0.510211,27.9441,11.0979,18.3627,7.41119,16.9074,23.9843,20.9186,56.4356,64.8944,33.3759,28.3965,19.67,19.1123,25.1406,17.2127,5.25308,9.53053,2.13558,0.189491,0.197888,7.86116,11.821,29.0582,8.9379,23.1587,1.79211,19.7139,11.9139,5.8285,1.09626,5.0053,10.4276,0.227091,1.00347,1.06373,0.354901,9.58472,5.98522,1.60214,33.6877,11.8123,1.57456,1.41493,2.50911,1.91981,2.33141,86.9284,24.3578,15.1569,4.05199,0.286419
GRIN2D,probable,0.739532948,0.0154,0.0021,-0.0006,0.501601548,0.500534109,6.81560077,0.137368134,0.0,0.0,0.0160428,0.00198922,0.002,114.71527,2.33202,2.456085334,0.998648757,,1.13023,0.857784,0.544408,0.443126,0.739491,0.557556,0.368293,2.84442,4.11665,1.35957,2.40025,3.08255,4.21639,3.64019,1.80024,6.10568,1.35968,1.04296,0.787343,1.81711,0.643211,6.80052,0.313998,0.313201,0.388404,0.199927,0.306928,0.330519,0.234945,0.328136,1.21012,0.31478,0.16909,0.140351,0.356308,0.132584,0.639116,0.529274,0.0586515,1.27651,0.439606,0.123256,0.571317,0.65942,0.754902,1.12944,0.393121,0.494843,0.198666,2.87621,2.01507,0.29611,0.575029,0.18225
INSR,probable,0.743839204,-0.0024,-0.0006,-0.0041,0.507302998,0.501230107,15.82476944,0.388304341,0.0,0.0632832,0.0,0.0133779,0.022,141.47735,2.59553,45.0,0.186547844,-2.14,21.8874,21.1623,28.0393,32.8726,23.6283,27.259,26.0871,5.95337,7.03209,6.3502,23.96,24.5099,9.33959,9.01872,7.06312,9.40167,6.50001,6.1204,13.4636,7.27984,24.1444,7.83435,16.1545,31.1576,32.8275,27.9365,22.1668,21.8732,5.77095,23.6085,43.6946,15.3804,17.1603,14.4537,15.9292,22.9703,14.6877,29.4394,17.5548,35.003,80.2142,43.1078,29.4736,29.9977,18.1096,18.5494,19.7615,90.8835,16.567,12.5475,29.9475,48.8364,18.9393,1.44396
ADORA3,probable,0.123297259,0.0037,-0.0042,-0.00685,0.843638398,0.524665611,1.74820254,0.0682285,0.0,0.0,0.684211,0.000964816,0.002,28.68541,0.91844,,0.006057306,-0.09,3.79211,3.42774,7.99497,4.16052,4.0936,2.15077,4.9217,3.49306,1.78315,2.51605,1.03081,0.738108,1.28789,1.38284,3.50114,4.47404,2.16719,1.66656,14.8162,5.74811,2.48289,0.0,0.136191,2.02439,4.44002,3.44068,3.94152,3.47026,1.19194,3.23722,3.83222,1.66963,0.687136,0.757867,0.483078,0.472954,3.89211,2.58423,0.239868,8.4767,1.68856,0.718139,2.28787,3.14225,0.740766,0.777414,6.63317,4.9652,1.85322,2.32545,1.66968,2.33682,1.76341,2.24752
ATP1A1,probable,0.824708164,-0.0012,-0.0015,-0.0054,0.508380947,0.501644697,18.72232497,0.498852198,,,,,,39.64671,1.16887,,0.99999385,-1.0,122.091,136.146,112.426,168.964,150.917,123.765,121.749,51.9197,100.844,96.6024,554.51,374.562,164.451,281.102,74.5737,74.8682,125.399,77.2175,100.846,58.7927,161.374,208.799,269.533,101.918,110.461,82.9964,240.046,100.34,221.73,93.9176,131.992,94.2674,70.317,344.699,498.37,34.1715,285.8,381.828,41.7337,181.636,148.462,165.361,178.044,155.101,280.168,300.963,386.716,70.6004,136.016,118.85,605.853,118.6,197.659,38.7864
IL6R,probable,0.54232949,0.003,0.0027,-0.0053,0.502625058,0.500636703,10.70092345,0.221850675,0.0,0.00595238,0.0,0.0,0.001,1450.71381,7.10856,,0.047869037,-0.16,16.1114,15.1935,7.56139,6.07759,13.6233,17.4429,12.1619,2.73759,2.51381,3.07846,1.18455,1.64346,3.10317,2.75268,2.70913,3.03733,2.57078,2.48617,5.5952,4.46226,11.4124,4.54585,6.70894,14.3964,18.1552,25.7312,19.8602,25.3769,7.38618,27.0358,25.9063,5.85065,3.64374,8.26235,4.1569,38.0337,29.4549,5.4187,67.242,18.5856,16.1254,3.64094,13.5651,11.6591,9.53729,11.0667,22.0268,23.9987,10.6037,6.17905,5.96684,23.286,11.0959,52.6906
CHRNB2,probable,0.646412015,-0.0099,0.0263,0.0338,0.517008159,0.500021951,9.77453132,0.196939326,,,,,,25.07801,0.82078,1.0,0.720254345,-0.69,0.049078,0.0602618,0.112605,0.0418823,0.0434577,0.0335,0.0667983,5.88683,10.6321,9.36713,13.2836,17.3128,17.575,19.0718,6.8765,8.95234,11.2526,6.94188,0.834177,4.4625,0.189979,0.0780719,0.130299,0.0597117,0.0722389,0.516651,0.244421,0.152813,0.143031,0.164991,0.0737823,0.030365,0.0208483,0.0726698,0.116154,0.0428274,0.0689481,0.0724319,0.0266892,0.0949185,0.134877,0.245505,7.07578,0.0900759,0.219233,0.271425,0.2175,0.0851975,0.249387,1.97427,0.0848182,0.104885,0.0795298,0.0539968
ATP1A4,probable,0.53460449,-0.002,0.0028,-0.00405,0.510034014,0.500293305,2.68998167,0.077686188,,,,,,617.99318,5.01673,,1.9e-11,0.55,0.135608,0.105725,0.0232253,0.242921,0.194894,0.254954,0.847781,0.205406,0.269948,0.207297,0.222654,0.391704,0.372237,0.305322,0.112977,0.10053,0.279173,0.126814,0.0859929,0.103662,0.190097,0.0,0.0634868,0.0584408,0.0967682,0.271716,0.106949,0.348839,0.0592329,0.320133,0.13657,0.0770279,0.0684938,0.0220742,0.0350559,0.0101497,0.106415,0.0585041,0.849222,1.53671,0.0897852,0.00819855,0.136271,0.296452,0.0530633,0.0402761,0.140118,0.223699,0.0564624,27.8959,0.0305529,0.0653609,0.0893932,0.0491981
